balance_month,balance_year,product_barcode,total_consumption
6.0,2025.0,UHAIRMIRSHEL09,49.0
6.0,2025.0,UHAIRMIRSHEL11,50.0
6.0,2025.0,UHAIRMIRSHEL12,199.0
6.0,2025.0,UHAIRSILVS05,0.0
6.0,2025.0,UHAIRSILVS06,453.0
6.0,2025.0,UHAIRSILVS08,361.0
6.0,2025.0,UHAIRSILVS09,0.0
6.0,2025.0,UHAIRSILVS10,2.0
6.0,2025.0,UHAIRSILVS11,180.0
6.0,2025.0,UHAIRSILVS12,480.0
6.0,2025.0,UHAIRSILVS13,170.0
6.0,2025.0,UHAIRSILVS14,0.0
6.0,2025.0,UHARPVDCHCT,0.0
6.0,2025.0,UHARTSRGBR10,0.0
6.0,2025.0,UHARTSRGBR11,0.0
6.0,2025.0,UHARTSRGBR6,0.0
6.0,2025.0,UHARTSRGBR7,0.0
6.0,2025.0,UHARTSRGBR8,0.0
6.0,2025.0,UHARTSRGBR9,0.0
6.0,2025.0,UHASRINGTRY,0.0
6.0,2025.0,UHBLTP204M7M,60019.0
6.0,2025.0,UHBOTTOMPADS,81719.0
6.0,2025.0,UHBOXTBTTRAY,0.0
6.0,2025.0,UHBOXTOPTRAY,0.0
6.0,2025.0,UHBRUSBCABLE,0.0
6.0,2025.0,UHBRUSHARG05,720.0
6.0,2025.0,UHBRUSHARG06,2460.0
6.0,2025.0,UHBRUSHARG07,2580.0
6.0,2025.0,UHBRUSHARG08,2825.0
6.0,2025.0,UHBRUSHARG09,2160.0
6.0,2025.0,UHBRUSHARG10,660.0
6.0,2025.0,UHBRUSHARG11,240.0
6.0,2025.0,UHBRUSHARG12,180.0
6.0,2025.0,UHBRUSHARG13,96.0
6.0,2025.0,UHBRUSHARG14,90.0
6.0,2025.0,UHC2068NF50V,173434.0
6.0,2025.0,UHC2100NF50V,173434.0
6.0,2025.0,UHC2C10UF50V,173434.0
6.0,2025.0,UHC2C1KPF50V,173434.0
6.0,2025.0,UHC2C47PF25V,173434.0
6.0,2025.0,UHC2CUMO10MA,86717.0
6.0,2025.0,UHC2FB30OM1L,86717.0
6.0,2025.0,UHC2FFCCN4P,86717.0
6.0,2025.0,UHC2INDU6.8UH,86717.0
6.0,2025.0,UHC2PCBAREV21,91919.0
6.0,2025.0,UHC2PCBREV21,86717.0
6.0,2025.0,UHC2RES0OM42,260151.0
6.0,2025.0,UHC2RES0OM85,86717.0
6.0,2025.0,UHC2RES27OHM,173434.0
6.0,2025.0,UHC2TRCL72UH,81719.0
6.0,2025.0,UHC3BASEPAINT,0.0
6.0,2025.0,UHC3BOTTPAD,10200.0
6.0,2025.0,UHC3FINFGS06,0.0
6.0,2025.0,UHC3FINFGS07,0.0
6.0,2025.0,UHC3FINFGS08,0.0
6.0,2025.0,UHC3FINFGS09,0.0
6.0,2025.0,UHC3FINFGS10,0.0
6.0,2025.0,UHC3FINFGS11,0.0
6.0,2025.0,UHC3FINFGS12,0.0
6.0,2025.0,UHC3FINFGS13,0.0
6.0,2025.0,UHC3FINFGS14,0.0
6.0,2025.0,UHC3LASERTOPS06,279.0
6.0,2025.0,UHC3LASERTOPS07,1221.0
6.0,2025.0,UHC3LASERTOPS08,1600.0
6.0,2025.0,UHC3LASERTOPS09,1500.0
6.0,2025.0,UHC3LASERTOPS10,2500.0
6.0,2025.0,UHC3LASERTOPS11,1500.0
6.0,2025.0,UHC3LASERTOPS12,1200.0
6.0,2025.0,UHC3LASERTOPS13,300.0
6.0,2025.0,UHC3LASERTOPS14,100.0
6.0,2025.0,UHC3PAINBASES06,279.0
6.0,2025.0,UHC3PAINBASES07,1221.0
6.0,2025.0,UHC3PAINBASES08,1600.0
6.0,2025.0,UHC3PAINBASES09,1500.0
6.0,2025.0,UHC3PAINBASES10,2500.0
6.0,2025.0,UHC3PAINBASES11,1500.0
6.0,2025.0,UHC3PAINBASES12,1200.0
6.0,2025.0,UHC3PAINBASES13,300.0
6.0,2025.0,UHC3PAINBASES14,100.0
6.0,2025.0,UHC3TXCOIL,10200.0
6.0,2025.0,UHCAPMUR01UF,490160.0
6.0,2025.0,UHCAPMUR047F,61270.0
6.0,2025.0,UHCAPMUR10UF,867170.0
6.0,2025.0,UHCAPMUR12PF,245080.0
6.0,2025.0,UHCAPMUR220F,86717.0
6.0,2025.0,UHCAPMUR22UF,61270.0
6.0,2025.0,UHCAPMUR820F,61270.0
6.0,2025.0,UHCAPMURE14D,953887.0
6.0,2025.0,UHCAPMURE1UF,490160.0
6.0,2025.0,UHCAPSAM22UF,61270.0
6.0,2025.0,UHCAPSAM43UF,61270.0
6.0,2025.0,UHCAPTAY27PF,61270.0
6.0,2025.0,UHCAPYAG10PF,61270.0
6.0,2025.0,UHCH2COHOS05,4200.0
6.0,2025.0,UHCH2COHOS06,10900.0
6.0,2025.0,UHCH2COHOS07,23950.0
6.0,2025.0,UHCH2COHOS08,17400.0
6.0,2025.0,UHCH2COHOS09,11800.0
6.0,2025.0,UHCH2COHOS10,4500.0
6.0,2025.0,UHCH2COHOS11,4469.0
6.0,2025.0,UHCH2COHOS12,3200.0
6.0,2025.0,UHCH2COHOS13,1300.0
6.0,2025.0,UHCH2FINISHS05,5411.0
6.0,2025.0,UHCH2FINISHS06,20815.0
6.0,2025.0,UHCH2FINISHS07,41153.0
6.0,2025.0,UHCH2FINISHS08,34943.0
6.0,2025.0,UHCH2FINISHS09,23948.0
6.0,2025.0,UHCH2FINISHS10,12009.0
6.0,2025.0,UHCH2FINISHS11,6756.0
6.0,2025.0,UHCH2FINISHS12,3321.0
6.0,2025.0,UHCH2FINISHS13,1137.0
6.0,2025.0,UHCH2FINISHS14,484.0
6.0,2025.0,UHCHA2BASS05,4200.0
6.0,2025.0,UHCHA2BASS06,10900.0
6.0,2025.0,UHCHA2BASS07,23950.0
6.0,2025.0,UHCHA2BASS08,17400.0
6.0,2025.0,UHCHA2BASS09,11800.0
6.0,2025.0,UHCHA2BASS10,4500.0
6.0,2025.0,UHCHA2BASS11,4469.0
6.0,2025.0,UHCHA2BASS12,3200.0
6.0,2025.0,UHCHA2BASS13,1300.0
6.0,2025.0,UHCHARTOPS05,4200.0
6.0,2025.0,UHCHARTOPS06,10900.0
6.0,2025.0,UHCHARTOPS07,23950.0
6.0,2025.0,UHCHARTOPS08,17400.0
6.0,2025.0,UHCHARTOPS09,11800.0
6.0,2025.0,UHCHARTOPS10,4500.0
6.0,2025.0,UHCHARTOPS11,4469.0
6.0,2025.0,UHCHARTOPS12,3200.0
6.0,2025.0,UHCHARTOPS13,1300.0
6.0,2025.0,UHCHARTOPS14,0.0
6.0,2025.0,UHCHCOMPERJ,86717.0
6.0,2025.0,UHCONSACETON,0.0
6.0,2025.0,UHCONSCLOTH,0.0
6.0,2025.0,UHCONSCLSWAB,0.0
6.0,2025.0,UHCONSCOTNWASTE,0.0
6.0,2025.0,UHCONSDBRBLD,0.0
6.0,2025.0,UHCONSDBRTL,0.0
6.0,2025.0,UHCONSEARBD,0.0
6.0,2025.0,UHCONSEMR1000,0.0
6.0,2025.0,UHCONSEMR1500,0.0
6.0,2025.0,UHCONSEMR2000,0.0
6.0,2025.0,UHCONSEMR2500,0.0
6.0,2025.0,UHCONSFEVICRL,0.0
6.0,2025.0,UHCONSIPA,0.0
6.0,2025.0,UHCONSJSSPR,0.0
6.0,2025.0,UHCONSLAQUERPAI,0.0
6.0,2025.0,UHCONSLC5366,0.0
6.0,2025.0,UHCONSLOC406,233.0
6.0,2025.0,UHCONSLOC495,217.0
6.0,2025.0,UHCONSNTRLGLOV,0.0
6.0,2025.0,UHCONSPAINTBRSH,0.0
6.0,2025.0,UHCONSPOL3M,0.0
6.0,2025.0,UHCONSPOLPAD,0.0
6.0,2025.0,UHCONSPRSPRAY,0.0
6.0,2025.0,UHCONSSHIPCLOTH,0.0
6.0,2025.0,UHCONSSICOMET,0.0
6.0,2025.0,UHCONSSIHARD,0.0
6.0,2025.0,UHCONSSIRES,0.0
6.0,2025.0,UHCONSSTPPINSML,0.0
6.0,2025.0,UHCONSTOOTPICK,0.0
6.0,2025.0,UHCONSTOTPCK,0.0
6.0,2025.0,UHCRYDIO32MH,0.0
6.0,2025.0,UHCXLWMCW52,0.0
6.0,2025.0,UHDEBONDGLUE,0.0
6.0,2025.0,UHDIOCOMT33V,86717.0
6.0,2025.0,UHDIODIO100V,86717.0
6.0,2025.0,UHDIODIOI40V,86717.0
6.0,2025.0,UHDIODIOI75V,86717.0
6.0,2025.0,UHDIOSMCAV99,86717.0
6.0,2025.0,UHDIOTEXI14V,86717.0
6.0,2025.0,UHDRLDOVTG1,0.0
6.0,2025.0,UHFERRTSHTUNCUT,200.0
6.0,2025.0,UHFQCAUTMAC,0.0
6.0,2025.0,UHFSJW10M8M,183838.0
6.0,2025.0,UHFSJW5.6M7M,60019.0
6.0,2025.0,UHHDRWHSPRG,0.0
6.0,2025.0,UHHMDVFGWEN,0.0
6.0,2025.0,UHHRDOODLVR,0.0
6.0,2025.0,UHHROODAHVR,555210.05
6.0,2025.0,UHHWSS1.8X6-H,367676.0
6.0,2025.0,UHHWSSM1.8X6S,0.0
6.0,2025.0,UHICHANA4124,61270.0
6.0,2025.0,UHICHNRF5284,61270.0
6.0,2025.0,UHICHSTM3117,61270.0
6.0,2025.0,UHICHSTM32G0,86717.0
6.0,2025.0,UHICHTEXLMR6,86717.0
6.0,2025.0,UHICHTEXTLV7,86717.0
6.0,2025.0,UHICHTEXTMP1,86717.0
6.0,2025.0,UHICHTEXTPS2,86717.0
6.0,2025.0,UHICHTEXUCC2,86717.0
6.0,2025.0,UHIND2213A156,173434.0
6.0,2025.0,UHINDKYO15NH,61270.0
6.0,2025.0,UHINDMUR1OUH,61270.0
6.0,2025.0,UHLEDWOR812B,86717.0
6.0,2025.0,UHLUXAGBASES05,0.0
6.0,2025.0,UHLUXAGBASES06,0.0
6.0,2025.0,UHLUXAGS05-S11,0.0
6.0,2025.0,UHLUXCHTOPS06,0.0
6.0,2025.0,UHOPSANA61EF,61270.0
6.0,2025.0,UHOSCECS27MH,86717.0
6.0,2025.0,UHPCBREV15S6,61270.0
6.0,2025.0,UHPCBRXCOS05,1876.0
6.0,2025.0,UHPCBRXCOS06,8858.0
6.0,2025.0,UHPCBRXCOS07,17985.0
6.0,2025.0,UHPCBRXCOS08,13352.0
6.0,2025.0,UHPCBRXCOS09,8789.0
6.0,2025.0,UHPCBRXCOS10,3246.0
6.0,2025.0,UHPCBRXCOS11,2204.0
6.0,2025.0,UHPCBRXCOS12,1981.0
6.0,2025.0,UHPCBRXCOS13,1158.0
6.0,2025.0,UHPCBRXCOS14,570.0
6.0,2025.0,UHPLASIZRS05,0.0
6.0,2025.0,UHPLASIZRS06,0.0
6.0,2025.0,UHPLASIZRS07,0.0
6.0,2025.0,UHPLASIZRS08,0.0
6.0,2025.0,UHPLASIZRS09,0.0
6.0,2025.0,UHPLASIZRS10,0.0
6.0,2025.0,UHPLASIZRS11,0.0
6.0,2025.0,UHPLASIZRS12,0.0
6.0,2025.0,UHPLASIZRS13,0.0
6.0,2025.0,UHPLASIZRS14,0.0
6.0,2025.0,UHPRINTBATPCB,153903.0
6.0,2025.0,UHRD01UFX7R,0.0
6.0,2025.0,UHRD01X7S26,0.0
6.0,2025.0,UHRD0201Q20,0.0
6.0,2025.0,UHRD0201X6S,0.0
6.0,2025.0,UHRD022UF10,0.0
6.0,2025.0,UHRD100CHP3,0.0
6.0,2025.0,UHRD109ISTR,0.0
6.0,2025.0,UHRD10KSCPS,0.0
6.0,2025.0,UHRD10PINSM,0.0
6.0,2025.0,UHRD10UF50V,0.0
6.0,2025.0,UHRD1447360,0.0
6.0,2025.0,UHRD14VCMP5,0.0
6.0,2025.0,UHRD16WOHS5,0.0
6.0,2025.0,UHRD196AEC2,0.0
6.0,2025.0,UHRD1CIL270,0.0
6.0,2025.0,UHRD1PFX8R9,0.0
6.0,2025.0,UHRD1UFCMIC,0.0
6.0,2025.0,UHRD20ATCSF,0.0
6.0,2025.0,UHRD20PPM92,0.0
6.0,2025.0,UHRD2200PF5,0.0
6.0,2025.0,UHRD220CPTR,0.0
6.0,2025.0,UHRD220WGK7,0.0
6.0,2025.0,UHRD22UFX51,0.0
6.0,2025.0,UHRD25COGPF,0.0
6.0,2025.0,UHRD25VDCX8,0.0
6.0,2025.0,UHRD27063RS,0.0
6.0,2025.0,UHRD2VCPTR7,0.0
6.0,2025.0,UHRD30METCS,0.0
6.0,2025.0,UHRD30MHZ1P,0.0
6.0,2025.0,UHRD315575V,0.0
6.0,2025.0,UHRD330AEC2,0.0
6.0,2025.0,UHRD359GREY,0.0
6.0,2025.0,UHRD35VDCX5,0.0
6.0,2025.0,UHRD39NHMA6,0.0
6.0,2025.0,UHRD3PLTRNR,0.0
6.0,2025.0,UHRD40PSTCT,0.0
6.0,2025.0,UHRD472608M,0.0
6.0,2025.0,UHRD47KH021,0.0
6.0,2025.0,UHRD47MTURE,0.0
6.0,2025.0,UHRD47TINFL,0.0
6.0,2025.0,UHRD499RSTR,0.0
6.0,2025.0,UHRD4MMBRAS,0.0
6.0,2025.0,UHRD66AUTVE,0.0
6.0,2025.0,UHRD8751001,0.0
6.0,2025.0,UHRD903004B,0.0
6.0,2025.0,UHRDACCMTER,0.0
6.0,2025.0,UHRDADHSIVE,0.0
6.0,2025.0,UHRDAECQ200,0.0
6.0,2025.0,UHRDAIRGAAE,0.0
6.0,2025.0,UHRDAIUM392,0.0
6.0,2025.0,UHRDALUM731,0.0
6.0,2025.0,UHRDALUM761,0.0
6.0,2025.0,UHRDALUMHDW,0.0
6.0,2025.0,UHRDALYTHEX,0.0
6.0,2025.0,UHRDARYLCTP,0.0
6.0,2025.0,UHRDAS01508,0.0
6.0,2025.0,UHRDBM29B06,0.0
6.0,2025.0,UHRDBM29B2D,0.0
6.0,2025.0,UHRDBRDTMPE,0.0
6.0,2025.0,UHRDBTRYAO4,0.0
6.0,2025.0,UHRDCAC1608,0.0
6.0,2025.0,UHRDCBR04C2,0.0
6.0,2025.0,UHRDCL1SZ10,0.0
6.0,2025.0,UHRDCL1SZ11,0.0
6.0,2025.0,UHRDCL1SZ12,0.0
6.0,2025.0,UHRDCL1SZ13,0.0
6.0,2025.0,UHRDCL1SZ14,0.0
6.0,2025.0,UHRDCMCTOR7,0.0
6.0,2025.0,UHRDCMIC106,0.0
6.0,2025.0,UHRDCNL320X,0.0
6.0,2025.0,UHRDCNTSPGH,0.0
6.0,2025.0,UHRDCOGNPO1,0.0
6.0,2025.0,UHRDCRTM106,0.0
6.0,2025.0,UHRDCRYT32H,0.0
6.0,2025.0,UHRDDS1921H,0.0
6.0,2025.0,UHRDE220FML,0.0
6.0,2025.0,UHRDELGOBCK,0.0
6.0,2025.0,UHRDELRWUWB,0.0
6.0,2025.0,UHRDESD7080,0.0
6.0,2025.0,UHRDESVQ200,0.0
6.0,2025.0,UHRDEVLTION,0.0
6.0,2025.0,UHRDFLHIC64,0.0
6.0,2025.0,UHRDFLHNOR7,0.0
6.0,2025.0,UHRDGNRLTOP,0.0
6.0,2025.0,UHRDGRUB410,0.0
6.0,2025.0,UHRDGRUB416,0.0
6.0,2025.0,UHRDHALGNAC,0.0
6.0,2025.0,UHRDHALLSN5,0.0
6.0,2025.0,UHRDHARDHY,0.0
6.0,2025.0,UHRDHSSTAP4,0.0
6.0,2025.0,UHRDIMUSMEM,0.0
6.0,2025.0,UHRDINDRF15,0.0
6.0,2025.0,UHRDIQC1459,0.0
6.0,2025.0,UHRDJPR200Q,0.0
6.0,2025.0,UHRDLNRSOT5,0.0
6.0,2025.0,UHRDLOCT595,0.0
6.0,2025.0,UHRDLVCMOS4,0.0
6.0,2025.0,UHRDMAX2035,0.0
6.0,2025.0,UHRDMAX8617,0.0
6.0,2025.0,UHRDMAX9835,0.0
6.0,2025.0,UHRDMCP7382,0.0
6.0,2025.0,UHRDMDE1210,0.0
6.0,2025.0,UHRDMFTARY9,0.0
6.0,2025.0,UHRDMICSDBK,0.0
6.0,2025.0,UHRDMICSDRD,0.0
6.0,2025.0,UHRDMJTP117,0.0
6.0,2025.0,UHRDMLCC161,0.0
6.0,2025.0,UHRDMLYRCIP,0.0
6.0,2025.0,UHRDMRE4078,0.0
6.0,2025.0,UHRDMTRC126,0.0
6.0,2025.0,UHRDMTRIGON,0.0
6.0,2025.0,UHRDMTYQ200,0.0
6.0,2025.0,UHRDNRF5340,0.0
6.0,2025.0,UHRDNRFDKBL,0.0
6.0,2025.0,UHRDOPLAMT6,0.0
6.0,2025.0,UHRDOQCJIG1,0.0
6.0,2025.0,UHRDP6100SC,0.0
6.0,2025.0,UHRDPACKING,0.0
6.0,2025.0,UHRDPCF8575,0.0
6.0,2025.0,UHRDPIGMENT,0.0
6.0,2025.0,UHRDPINRECL,0.0
6.0,2025.0,UHRDPRBA161,0.0
6.0,2025.0,UHRDPRCR162,0.0
6.0,2025.0,UHRDPS1CO10,0.0
6.0,2025.0,UHRDPUTUBE4,0.0
6.0,2025.0,UHRDPWR0603,0.0
6.0,2025.0,UHRDPWRICS1,0.0
6.0,2025.0,UHRDPWRIDTR,0.0
6.0,2025.0,UHRDPZOBURS,0.0
6.0,2025.0,UHRDQCS05AL,0.0
6.0,2025.0,UHRDR150157,0.0
6.0,2025.0,UHRDRCL1SZ5,0.0
6.0,2025.0,UHRDRCL1SZ6,0.0
6.0,2025.0,UHRDRCL1SZ7,0.0
6.0,2025.0,UHRDRCL1SZ8,0.0
6.0,2025.0,UHRDRCL1SZ9,0.0
6.0,2025.0,UHRDRED624D,0.0
6.0,2025.0,UHRDRESINCY,0.0
6.0,2025.0,UHRDRFATNNA,0.0
6.0,2025.0,UHRDRSTR105,0.0
6.0,2025.0,UHRDRT042FR,0.0
6.0,2025.0,UHRDSCNTRPT,0.0
6.0,2025.0,UHRDSELODGE,0.0
6.0,2025.0,UHRDSHDWRE2,0.0
6.0,2025.0,UHRDSILCON6,0.0
6.0,2025.0,UHRDSLDMTYA,0.0
6.0,2025.0,UHRDSLICONR,0.0
6.0,2025.0,UHRDSM06BGH,0.0
6.0,2025.0,UHRDSMD0201,0.0
6.0,2025.0,UHRDSMD0603,0.0
6.0,2025.0,UHRDSMD10MS,0.0
6.0,2025.0,UHRDSMD2042,0.0
6.0,2025.0,UHRDSMD526,0.0
6.0,2025.0,UHRDSMPSPS,0.0
6.0,2025.0,UHRDSMT10VD,0.0
6.0,2025.0,UHRDSMT8TXS,0.0
6.0,2025.0,UHRDSODRGBT,0.0
6.0,2025.0,UHRDSTCKR30,0.0
6.0,2025.0,UHRDSTM32GT,0.0
6.0,2025.0,UHRDSWGVLE5,0.0
6.0,2025.0,UHRDTALETE1,0.0
6.0,2025.0,UHRDTCXOBGA,0.0
6.0,2025.0,UHRDTEMPE26,0.0
6.0,2025.0,UHRDTEMTRSR,0.0
6.0,2025.0,UHRDTL2203E,0.0
6.0,2025.0,UHRDTLUM150,0.0
6.0,2025.0,UHRDTPS2500,0.0
6.0,2025.0,UHRDTRHLRES,0.0
6.0,2025.0,UHRDTXS018E,0.0
6.0,2025.0,UHRDUF16102,0.0
6.0,2025.0,UHRDUSB2ANY,0.0
6.0,2025.0,UHRDUSBANY8,0.0
6.0,2025.0,UHRDUSBCNT2,0.0
6.0,2025.0,UHRDUSBCNTR,0.0
6.0,2025.0,UHRDUSDMLR9,0.0
6.0,2025.0,UHRDVCNOZZL,0.0
6.0,2025.0,UHRDVCSPLIT,0.0
6.0,2025.0,UHRDVDCX7S1,0.0
6.0,2025.0,UHRDVEM3328,0.0
6.0,2025.0,UHRDW25Q128,0.0
6.0,2025.0,UHRDWREBOXD,0.0
6.0,2025.0,UHRDWRLSICF,0.0
6.0,2025.0,UHRDWRSTTST,0.0
6.0,2025.0,UHRDWTHDEIN,0.0
6.0,2025.0,UHRESBOU01BO,122540.0
6.0,2025.0,UHRESNMUR8PF,61270.0
6.0,2025.0,UHRESPAN01KO,122540.0
6.0,2025.0,UHRESPAN1MOH,260151.0
6.0,2025.0,UHRESPAN47KO,306350.0
6.0,2025.0,UHRESSTA10MO,61270.0
6.0,2025.0,UHRESVIS10OH,173434.0
6.0,2025.0,UHRESYAG074O,173434.0
6.0,2025.0,UHRESYAG0OHM,86717.0
6.0,2025.0,UHRESYAG100K,306350.0
6.0,2025.0,UHRESYAG10KO,260151.0
6.0,2025.0,UHRESYAG22KO,173434.0
6.0,2025.0,UHRESYAG22MO,86717.0
6.0,2025.0,UHRESYAG22OH,86717.0
6.0,2025.0,UHRESYAG27KO,86717.0
6.0,2025.0,UHRESYAG47KO,86717.0
6.0,2025.0,UHRESYAG60KO,86717.0
6.0,2025.0,UHRFAJOH24GH,61270.0
6.0,2025.0,UHRGBTR24MAH,42071.0
6.0,2025.0,UHRGBTR32MAH,17948.0
6.0,2025.0,UHRINGECS320,61270.0
6.0,2025.0,UHRINGPCBA,60019.0
6.0,2025.0,UHROUNDTAPES05,0.0
6.0,2025.0,UHROUNDTAPES06,0.0
6.0,2025.0,UHROUNDTAPES07,0.0
6.0,2025.0,UHROUNDTAPES08,0.0
6.0,2025.0,UHROUNDTAPES09,0.0
6.0,2025.0,UHROUNDTAPES10,0.0
6.0,2025.0,UHROUNDTAPES11,0.0
6.0,2025.0,UHROUNDTAPES12,0.0
6.0,2025.0,UHRSOODAHVR,1108643.75
6.0,2025.0,UHSENSMLX36V,61270.0
6.0,2025.0,UHSPACLVLMD,0.0
6.0,2025.0,UHSTCELLOPEN1,0.0
6.0,2025.0,UHSTESD60X90,0.0
6.0,2025.0,UHSTFACEMASK,0.0
6.0,2025.0,UHSTMASKTAP,0.0
6.0,2025.0,UHSTMICCABL,0.0
6.0,2025.0,UHSTOHPMARKR,0.0
6.0,2025.0,UHSTPRTONER,0.0
6.0,2025.0,UHSTSTORBOT,0.0
6.0,2025.0,UHSTSTORTOP,0.0
6.0,2025.0,UHSTTW93306,0.0
6.0,2025.0,UHSTUSBCCBL,0.0
6.0,2025.0,UHSTWZ93302,0.0
6.0,2025.0,UHSTZPLCK10X14,0.0
6.0,2025.0,UHSWATCHAA,0.0
6.0,2025.0,UHSWATCHAG,0.0
6.0,2025.0,UHSWATCHAS,0.0
6.0,2025.0,UHSWATCHMG,0.0
6.0,2025.0,UHSWATCHRT,0.0
6.0,2025.0,UHTAPEBATPCB,137480.0
6.0,2025.0,UHTAPECESTIC,23481.0
6.0,2025.0,UHTAPEDC10X8,175438.0
6.0,2025.0,UHTAPS607X145,0.0
6.0,2025.0,UHTAPS69X363,60520.0
6.0,2025.0,UHTIJWAABS06,0.0
6.0,2025.0,UHTIJWAABS07,240.0
6.0,2025.0,UHTIJWAABS08,120.0
6.0,2025.0,UHTIJWAABS09,960.0
6.0,2025.0,UHTIJWAABS11,360.0
6.0,2025.0,UHTIJWAABS12,288.0
6.0,2025.0,UHTIJWAABS13,0.0
6.0,2025.0,UHTIJWAABS14,180.0
6.0,2025.0,UHTIJWMGLS05,5.0
6.0,2025.0,UHTIJWMGLS06,60.0
6.0,2025.0,UHTIJWMGLS07,354.0
6.0,2025.0,UHTIJWMGLS08,427.0
6.0,2025.0,UHTIJWMGLS09,758.0
6.0,2025.0,UHTIJWMGLS10,1162.0
6.0,2025.0,UHTIJWMGLS11,398.0
6.0,2025.0,UHTIJWMGLS12,490.0
6.0,2025.0,UHTIJWMGLS13,4.0
6.0,2025.0,UHTIJWMGLS14,180.0
6.0,2025.0,UHTIJWRTLS06,3.0
6.0,2025.0,UHTIJWRTLS07,2.0
6.0,2025.0,UHTIJWRTLS08,0.0
6.0,2025.0,UHTIJWRTLS09,0.0
6.0,2025.0,UHTIJWRTLS12,0.0
6.0,2025.0,UHTIJWRTLS14,0.0
6.0,2025.0,UHTLOSPB470,0.0
6.0,2025.0,UHTRAEPC200V,86717.0
6.0,2025.0,UHUSB4105GFAN,86717.0
6.0,2025.0,UNICHTEX7A02,61270.0
5.0,2025.0,0402ZD105KAT2A,0.0
5.0,2025.0,1N4148WS,0.0
5.0,2025.0,687106182122,0.0
5.0,2025.0,687108182122,0.0
5.0,2025.0,687608050002,0.0
5.0,2025.0,687708050002,0.0
5.0,2025.0,AP2112K-1.8TRG1,0.0
5.0,2025.0,AP2112K-3.3TRG1,0.0
5.0,2025.0,AS7331-AQFM OLGA16 LF T&R,0.0
5.0,2025.0,B3U-1100PM,0.0
5.0,2025.0,BSS138,0.0
5.0,2025.0,BU27006MUC-ZTR,0.0
5.0,2025.0,CL05B104KP5NNNC,0.0
5.0,2025.0,CL10E224KA84PNC,0.0
5.0,2025.0,DFE201610P-2R2M=P2,0.0
5.0,2025.0,DMP2035U-7,0.0
5.0,2025.0,ECS-.327-12.5-34B-TR,0.0
5.0,2025.0,ERA-2AEB303X,0.0
5.0,2025.0,ERJ-2LWFR010X,0.0
5.0,2025.0,FACEMASK,0.0
5.0,2025.0,FMMT619TA,0.0
5.0,2025.0,GRM155R60J474KE19D,0.0
5.0,2025.0,GRM155R61A106ME11D,0.0
5.0,2025.0,LSM6DSVTR,0.0
5.0,2025.0,MLZ1608N100LT000,0.0
5.0,2025.0,RC0402FR-07470RL,0.0
5.0,2025.0,RC0402FR-074K7L,0.0
5.0,2025.0,RC0402JR-07100KL,0.0
5.0,2025.0,RC0402JR-0710KL,0.0
5.0,2025.0,RC0402JR-071KL,0.0
5.0,2025.0,RMCF0402FT270K,0.0
5.0,2025.0,Retsol D-5025A BT 2D Barcode scanner,0.0
5.0,2025.0,SEK-SEN5X,0.0
5.0,2025.0,SFH 2703,0.0
5.0,2025.0,SFH 7016,0.0
5.0,2025.0,TCS34303     ,0.0
5.0,2025.0,TLV61070ADBVR,0.0
5.0,2025.0,UH0.2AA05,300.0
5.0,2025.0,UH0.2AA06,300.0
5.0,2025.0,UH0.2AA07,1528.0
5.0,2025.0,UH0.2AA08,1422.0
5.0,2025.0,UH0.2AA09,1180.0
5.0,2025.0,UH0.2AA10,1073.0
5.0,2025.0,UH0.2AA11,228.0
5.0,2025.0,UH0.2AA12,357.0
5.0,2025.0,UH0.2AA13,0.0
5.0,2025.0,UH0.2ACRMST05,0.0
5.0,2025.0,UH0.2ACRMST06,0.0
5.0,2025.0,UH0.2ACRMST07,0.0
5.0,2025.0,UH0.2ACRMST08,0.0
5.0,2025.0,UH0.2ACRMST09,0.0
5.0,2025.0,UH0.2ACRMST10,0.0
5.0,2025.0,UH0.2ACRMST11,0.0
5.0,2025.0,UH0.2ACRMST12,0.0
5.0,2025.0,UH0.2ACRMST13,0.0
5.0,2025.0,UH0.2ACRMST14,0.0
5.0,2025.0,UH0.2AG05,1017.0
5.0,2025.0,UH0.2AG06,5130.0
5.0,2025.0,UH0.2AG07,12174.0
5.0,2025.0,UH0.2AG08,6973.0
5.0,2025.0,UH0.2AG09,4493.0
5.0,2025.0,UH0.2AG10,359.0
5.0,2025.0,UH0.2AS05,472.0
5.0,2025.0,UH0.2AS06,640.0
5.0,2025.0,UH0.2AS07,1679.0
5.0,2025.0,UH0.2AS08,1316.0
5.0,2025.0,UH0.2AS09,1612.0
5.0,2025.0,UH0.2BB05,0.0
5.0,2025.0,UH0.2BB06,0.0
5.0,2025.0,UH0.2BB07,0.0
5.0,2025.0,UH0.2BB08,0.0
5.0,2025.0,UH0.2BB09,0.0
5.0,2025.0,UH0.2BB10,0.0
5.0,2025.0,UH0.2MACHINS05,540.0
5.0,2025.0,UH0.2MACHINS06,401.0
5.0,2025.0,UH0.2MACHINS07,452.0
5.0,2025.0,UH0.2MACHINS08,1867.0
5.0,2025.0,UH0.2MACHINS09,2096.0
5.0,2025.0,UH0.2MACHINS10,3819.0
5.0,2025.0,UH0.2MACHINS11,1000.0
5.0,2025.0,UH0.2MACHINS13,269.0
5.0,2025.0,UH0.2MACHINS14,0.0
